sourcePath,label,href,resolvedPath,classification,status,notes
/post/skip-the-ladder-join-a-startup,,/post/fresh-out-of-college-now-what,/post/fresh-out-of-college-now-what,INTERNAL,200,
/post/skip-the-ladder-join-a-startup,Fresh Out of College… Now What?,/post/fresh-out-of-college-now-what,/post/fresh-out-of-college-now-what,INTERNAL,200,
/post/skip-the-ladder-join-a-startup,Read full article→,/post/fresh-out-of-college-now-what,/post/fresh-out-of-college-now-what,INTERNAL,200,
/post/skip-the-ladder-join-a-startup,,/post/for-professionals-by-professionals,/post/for-professionals-by-professionals,INTERNAL,200,
/post/skip-the-ladder-join-a-startup,"For Professionals, By Professionals",/post/for-professionals-by-professionals,/post/for-professionals-by-professionals,INTERNAL,200,
/post/skip-the-ladder-join-a-startup,Read full article→,/post/for-professionals-by-professionals,/post/for-professionals-by-professionals,INTERNAL,200,
/post/skip-the-ladder-join-a-startup,About,/about,/about,INTERNAL,200,
/post/skip-the-ladder-join-a-startup,What we do,/#what-we-do,/,INTERNAL,200,
/post/skip-the-ladder-join-a-startup,Work / Case studies,/work,/work,INTERNAL,200,
/post/skip-the-ladder-join-a-startup,Brand Credibility Scorecard,/scorecard,/scorecard,INTERNAL,200,
/post/skip-the-ladder-join-a-startup,Contact,/contact,/contact,INTERNAL,200,
/post/skip-the-ladder-join-a-startup,LinkedIn,https://www.linkedin.com/company/nexubis/,,EXTERNAL,,
/post/skip-the-ladder-join-a-startup,Instagram,https://www.instagram.com/nexubis.design/,,EXTERNAL,,
/post/solve-the-boring-problem-first,,/,/,INTERNAL,200,
/post/solve-the-boring-problem-first,Altify,/work/altify,/work/altify,INTERNAL,200,
/post/solve-the-boring-problem-first,Circuit,/work/circuit,/work/circuit,INTERNAL,200,
/post/solve-the-boring-problem-first,Oxipack,/work/oxipack,/work/oxipack,INTERNAL,200,
/post/solve-the-boring-problem-first,Packages,/packages,/packages,INTERNAL,200,
/post/solve-the-boring-problem-first,Dreamlab,/blog,/blog,INTERNAL,200,
/post/solve-the-boring-problem-first,Book an application callBook a Call,/contact,/contact,INTERNAL,200,
/post/solve-the-boring-problem-first,Home,/,/,INTERNAL,200,
/post/solve-the-boring-problem-first,Dreamlab,/blog,/blog,INTERNAL,200,
/post/solve-the-boring-problem-first,Pricing,/packages,/packages,INTERNAL,200,
/post/solve-the-boring-problem-first,Altify,/work/altify,/work/altify,INTERNAL,200,
/post/solve-the-boring-problem-first,Circuit,/work/circuit,/work/circuit,INTERNAL,200,
/post/solve-the-boring-problem-first,Oxipack,/work/oxipack,/work/oxipack,INTERNAL,200,
/post/solve-the-boring-problem-first,,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/solve-the-boring-problem-first,Metamorphosis,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/solve-the-boring-problem-first,Read full article→,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/solve-the-boring-problem-first,,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/solve-the-boring-problem-first,Beyond the €30 000,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/solve-the-boring-problem-first,Read full article→,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/solve-the-boring-problem-first,,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/solve-the-boring-problem-first,The Cost of Refusing to Adapt,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/solve-the-boring-problem-first,Read full article→,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/solve-the-boring-problem-first,About,/about,/about,INTERNAL,200,
/post/solve-the-boring-problem-first,What we do,/#what-we-do,/,INTERNAL,200,
/post/solve-the-boring-problem-first,Work / Case studies,/work,/work,INTERNAL,200,
/post/solve-the-boring-problem-first,Brand Credibility Scorecard,/scorecard,/scorecard,INTERNAL,200,
/post/solve-the-boring-problem-first,Contact,/contact,/contact,INTERNAL,200,
/post/solve-the-boring-problem-first,LinkedIn,https://www.linkedin.com/company/nexubis/,,EXTERNAL,,
/post/solve-the-boring-problem-first,Instagram,https://www.instagram.com/nexubis.design/,,EXTERNAL,,
/post/startups-arent-a-family,,/,/,INTERNAL,200,
/post/startups-arent-a-family,Altify,/work/altify,/work/altify,INTERNAL,200,
/post/startups-arent-a-family,Circuit,/work/circuit,/work/circuit,INTERNAL,200,
/post/startups-arent-a-family,Oxipack,/work/oxipack,/work/oxipack,INTERNAL,200,
/post/startups-arent-a-family,Packages,/packages,/packages,INTERNAL,200,
/post/startups-arent-a-family,Dreamlab,/blog,/blog,INTERNAL,200,
/post/startups-arent-a-family,Book an application callBook a Call,/contact,/contact,INTERNAL,200,
/post/startups-arent-a-family,Home,/,/,INTERNAL,200,
/post/startups-arent-a-family,Dreamlab,/blog,/blog,INTERNAL,200,
/post/startups-arent-a-family,Pricing,/packages,/packages,INTERNAL,200,
/post/startups-arent-a-family,Altify,/work/altify,/work/altify,INTERNAL,200,
/post/startups-arent-a-family,Circuit,/work/circuit,/work/circuit,INTERNAL,200,
/post/startups-arent-a-family,Oxipack,/work/oxipack,/work/oxipack,INTERNAL,200,
/post/startups-arent-a-family,,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/startups-arent-a-family,Metamorphosis,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/startups-arent-a-family,Read full article→,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/startups-arent-a-family,,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/startups-arent-a-family,Beyond the €30 000,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/startups-arent-a-family,Read full article→,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/startups-arent-a-family,,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/startups-arent-a-family,The Cost of Refusing to Adapt,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/startups-arent-a-family,Read full article→,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/startups-arent-a-family,About,/about,/about,INTERNAL,200,
/post/startups-arent-a-family,What we do,/#what-we-do,/,INTERNAL,200,
/post/startups-arent-a-family,Work / Case studies,/work,/work,INTERNAL,200,
/post/startups-arent-a-family,Brand Credibility Scorecard,/scorecard,/scorecard,INTERNAL,200,
/post/startups-arent-a-family,Contact,/contact,/contact,INTERNAL,200,
/post/startups-arent-a-family,LinkedIn,https://www.linkedin.com/company/nexubis/,,EXTERNAL,,
/post/startups-arent-a-family,Instagram,https://www.instagram.com/nexubis.design/,,EXTERNAL,,
/post/startups-dont-need-more-features,,/,/,INTERNAL,200,
/post/startups-dont-need-more-features,Altify,/work/altify,/work/altify,INTERNAL,200,
/post/startups-dont-need-more-features,Circuit,/work/circuit,/work/circuit,INTERNAL,200,
/post/startups-dont-need-more-features,Oxipack,/work/oxipack,/work/oxipack,INTERNAL,200,
/post/startups-dont-need-more-features,Packages,/packages,/packages,INTERNAL,200,
/post/startups-dont-need-more-features,Dreamlab,/blog,/blog,INTERNAL,200,
/post/startups-dont-need-more-features,Book an application callBook a Call,/contact,/contact,INTERNAL,200,
/post/startups-dont-need-more-features,Home,/,/,INTERNAL,200,
/post/startups-dont-need-more-features,Dreamlab,/blog,/blog,INTERNAL,200,
/post/startups-dont-need-more-features,Pricing,/packages,/packages,INTERNAL,200,
/post/startups-dont-need-more-features,Altify,/work/altify,/work/altify,INTERNAL,200,
/post/startups-dont-need-more-features,Circuit,/work/circuit,/work/circuit,INTERNAL,200,
/post/startups-dont-need-more-features,Oxipack,/work/oxipack,/work/oxipack,INTERNAL,200,
/post/startups-dont-need-more-features,If it ain’t broke — refine it.,/post/if-it-aint-broke-refine-it,/post/if-it-aint-broke-refine-it,INTERNAL,200,
/post/startups-dont-need-more-features,,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/startups-dont-need-more-features,Metamorphosis,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/startups-dont-need-more-features,Read full article→,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/startups-dont-need-more-features,,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/startups-dont-need-more-features,Beyond the €30 000,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/startups-dont-need-more-features,Read full article→,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/startups-dont-need-more-features,,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/startups-dont-need-more-features,The Cost of Refusing to Adapt,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/startups-dont-need-more-features,Read full article→,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/startups-dont-need-more-features,About,/about,/about,INTERNAL,200,
/post/startups-dont-need-more-features,What we do,/#what-we-do,/,INTERNAL,200,
/post/startups-dont-need-more-features,Work / Case studies,/work,/work,INTERNAL,200,
/post/startups-dont-need-more-features,Brand Credibility Scorecard,/scorecard,/scorecard,INTERNAL,200,
/post/startups-dont-need-more-features,Contact,/contact,/contact,INTERNAL,200,
/post/startups-dont-need-more-features,LinkedIn,https://www.linkedin.com/company/nexubis/,,EXTERNAL,,
/post/startups-dont-need-more-features,Instagram,https://www.instagram.com/nexubis.design/,,EXTERNAL,,
/post/stop-selling-time-start-delivering-value,,/,/,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Altify,/work/altify,/work/altify,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Circuit,/work/circuit,/work/circuit,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Oxipack,/work/oxipack,/work/oxipack,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Packages,/packages,/packages,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Dreamlab,/blog,/blog,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Book an application callBook a Call,/contact,/contact,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Home,/,/,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Dreamlab,/blog,/blog,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Pricing,/packages,/packages,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Altify,/work/altify,/work/altify,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Circuit,/work/circuit,/work/circuit,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Oxipack,/work/oxipack,/work/oxipack,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Referral Program →,/post/the-nexubis-referral-program,/post/the-nexubis-referral-program,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,,/post/the-nexubis-effect,/post/the-nexubis-effect,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,The Nexubis Effect,/post/the-nexubis-effect,/post/the-nexubis-effect,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Read full article→,/post/the-nexubis-effect,/post/the-nexubis-effect,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,,/post/the-flex-package,/post/the-flex-package,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,The Flex Package,/post/the-flex-package,/post/the-flex-package,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Read full article→,/post/the-flex-package,/post/the-flex-package,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,,/post/rethinking-the-nexubis-trial,/post/rethinking-the-nexubis-trial,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Rethinking the Nexubis Trial,/post/rethinking-the-nexubis-trial,/post/rethinking-the-nexubis-trial,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Read full article→,/post/rethinking-the-nexubis-trial,/post/rethinking-the-nexubis-trial,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,About,/about,/about,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,What we do,/#what-we-do,/,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Work / Case studies,/work,/work,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Brand Credibility Scorecard,/scorecard,/scorecard,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,Contact,/contact,/contact,INTERNAL,200,
/post/stop-selling-time-start-delivering-value,LinkedIn,https://www.linkedin.com/company/nexubis/,,EXTERNAL,,
/post/stop-selling-time-start-delivering-value,Instagram,https://www.instagram.com/nexubis.design/,,EXTERNAL,,
/post/straight-line-thinking,,/,/,INTERNAL,200,
/post/straight-line-thinking,Altify,/work/altify,/work/altify,INTERNAL,200,
/post/straight-line-thinking,Circuit,/work/circuit,/work/circuit,INTERNAL,200,
/post/straight-line-thinking,Oxipack,/work/oxipack,/work/oxipack,INTERNAL,200,
/post/straight-line-thinking,Packages,/packages,/packages,INTERNAL,200,
/post/straight-line-thinking,Dreamlab,/blog,/blog,INTERNAL,200,
/post/straight-line-thinking,Book an application callBook a Call,/contact,/contact,INTERNAL,200,
/post/straight-line-thinking,Home,/,/,INTERNAL,200,
/post/straight-line-thinking,Dreamlab,/blog,/blog,INTERNAL,200,
/post/straight-line-thinking,Pricing,/packages,/packages,INTERNAL,200,
/post/straight-line-thinking,Altify,/work/altify,/work/altify,INTERNAL,200,
/post/straight-line-thinking,Circuit,/work/circuit,/work/circuit,INTERNAL,200,
/post/straight-line-thinking,Oxipack,/work/oxipack,/work/oxipack,INTERNAL,200,
/post/straight-line-thinking,,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/straight-line-thinking,Metamorphosis,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/straight-line-thinking,Read full article→,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/straight-line-thinking,,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/straight-line-thinking,Beyond the €30 000,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/straight-line-thinking,Read full article→,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/straight-line-thinking,,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/straight-line-thinking,The Cost of Refusing to Adapt,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/straight-line-thinking,Read full article→,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/straight-line-thinking,About,/about,/about,INTERNAL,200,
/post/straight-line-thinking,What we do,/#what-we-do,/,INTERNAL,200,
/post/straight-line-thinking,Work / Case studies,/work,/work,INTERNAL,200,
/post/straight-line-thinking,Brand Credibility Scorecard,/scorecard,/scorecard,INTERNAL,200,
/post/straight-line-thinking,Contact,/contact,/contact,INTERNAL,200,
/post/straight-line-thinking,LinkedIn,https://www.linkedin.com/company/nexubis/,,EXTERNAL,,
/post/straight-line-thinking,Instagram,https://www.instagram.com/nexubis.design/,,EXTERNAL,,
/post/striving-for-culinary-perfection,,/,/,INTERNAL,200,
/post/striving-for-culinary-perfection,Altify,/work/altify,/work/altify,INTERNAL,200,
/post/striving-for-culinary-perfection,Circuit,/work/circuit,/work/circuit,INTERNAL,200,
/post/striving-for-culinary-perfection,Oxipack,/work/oxipack,/work/oxipack,INTERNAL,200,
/post/striving-for-culinary-perfection,Packages,/packages,/packages,INTERNAL,200,
/post/striving-for-culinary-perfection,Dreamlab,/blog,/blog,INTERNAL,200,
/post/striving-for-culinary-perfection,Book an application callBook a Call,/contact,/contact,INTERNAL,200,
/post/striving-for-culinary-perfection,Home,/,/,INTERNAL,200,
/post/striving-for-culinary-perfection,Dreamlab,/blog,/blog,INTERNAL,200,
/post/striving-for-culinary-perfection,Pricing,/packages,/packages,INTERNAL,200,
/post/striving-for-culinary-perfection,Altify,/work/altify,/work/altify,INTERNAL,200,
/post/striving-for-culinary-perfection,Circuit,/work/circuit,/work/circuit,INTERNAL,200,
/post/striving-for-culinary-perfection,Oxipack,/work/oxipack,/work/oxipack,INTERNAL,200,
/post/striving-for-culinary-perfection,,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/striving-for-culinary-perfection,Metamorphosis,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/striving-for-culinary-perfection,Read full article→,/post/metamorphosis,/post/metamorphosis,INTERNAL,200,
/post/striving-for-culinary-perfection,,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/striving-for-culinary-perfection,Beyond the €30 000,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/striving-for-culinary-perfection,Read full article→,/post/beyond-the-eu30-000,/post/beyond-the-eu30-000,INTERNAL,200,
/post/striving-for-culinary-perfection,,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/striving-for-culinary-perfection,The Cost of Refusing to Adapt,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/striving-for-culinary-perfection,Read full article→,/post/the-cost-of-refusing-to-adapt,/post/the-cost-of-refusing-to-adapt,INTERNAL,200,
/post/striving-for-culinary-perfection,About,/about,/about,INTERNAL,200,
/post/striving-for-culinary-perfection,What we do,/#what-we-do,/,INTERNAL,200,
/post/striving-for-culinary-perfection,Work / Case studies,/work,/work,INTERNAL,200,
/post/striving-for-culinary-perfection,Brand Credibility Scorecard,/scorecard,/scorecard,INTERNAL,200,
/post/striving-for-culinary-perfection,Contact,/contact,/contact,INTERNAL,200,
/post/striving-for-culinary-perfection,LinkedIn,https://www.linkedin.com/company/nexubis/,,EXTERNAL,,
/post/striving-for-culinary-perfection,Instagram,https://www.instagram.com/nexubis.design/,,EXTERNAL,,
/post/the-age-of-agi,,/,/,INTERNAL,200,
/post/the-age-of-agi,Altify,/work/altify,/work/altify,INTERNAL,200,
/post/the-age-of-agi,Circuit,/work/circuit,/work/circuit,INTERNAL,200,
/post/the-age-of-agi,Oxipack,/work/oxipack,/work/oxipack,INTERNAL,200,
/post/the-age-of-agi,Packages,/packages,/packages,INTERNAL,200,
/post/the-age-of-agi,Dreamlab,/blog,/blog,INTERNAL,200,
